"model","elpd_loo","p_loo","looic","estimate_(Intercept)","conf.low_(Intercept)","conf.high_(Intercept)","estimate_DO","conf.low_DO","conf.high_DO","estimate_polyDO21","estimate_polyDO22","conf.low_polyDO21","conf.low_polyDO22","conf.high_polyDO21","conf.high_polyDO22","estimate_polyDO31","estimate_polyDO32","estimate_polyDO33","conf.low_polyDO31","conf.low_polyDO32","conf.low_polyDO33","conf.high_polyDO31","conf.high_polyDO32","conf.high_polyDO33","r2","r2_error","r2_q2.5","r2_q97.5","id","model_type"
"c_0_21nov_1_lm_0",94.9163904476062,2.23722368918675,-189.832780895212,0.059853517553816,0.053459296530434,0.0661997541801399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"c_0_21nov_1","lm_0"
"c_0_21nov_1_lm_1",94.433996976531,3.38879495909312,-188.867993953062,0.0524135946047863,0.037493126373977,0.0667264663166987,0.000114139688184067,-7.77553882376199e-05,0.000319877601671386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0530341628215824,0.0550191427170157,8.53176917245979e-05,0.20037606699783,"c_0_21nov_1","lm_1"
"c_0_21nov_1_lm_2",95.1855309995317,4.20281365576658,-190.371061999063,0.0598051951969487,0.053410644558261,0.0662053216249514,NA,NA,NA,0.0237201319290124,0.0374687712506873,-0.0157671445511125,-0.00320858484823889,0.0629661979787639,0.079361585003943,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.150831503618851,0.0841834906799399,0.0110926024027887,0.327954393443546,"c_0_21nov_1","lm_2"
"c_0_21nov_1_lm_3",94.9246476205849,5.3852942650037,-189.84929524117,0.0597502272373778,0.0534292714777918,0.0660921414195785,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0234513249921076,0.0371410764909899,-0.0287735945488407,-0.0162930960863813,-0.00274880381849451,-0.0687321654255665,0.0623353002393461,0.0758084384656923,0.0107392164012601,0.206969572486503,0.0893226548316507,0.0430849501871443,0.377228872905825,"c_0_21nov_1","lm_3"
"c_0_21nov_2_lm_0",82.1916917187277,1.2647540575499,-164.383383437455,0.0926576096147337,0.0865152336257742,0.0987572812261782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"c_0_21nov_2","lm_0"
"c_0_21nov_2_lm_1",106.813743545982,2.89971157161937,-213.627487091963,0.0627550419391978,0.0565645163423081,0.0688703510975642,0.000427673831291189,0.000348605787866062,0.000508175173223396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.805844804044787,0.0335665476851002,0.718078878076677,0.842457648013816,"c_0_21nov_2","lm_1"
"c_0_21nov_2_lm_2",111.609197109502,3.32400757312034,-223.218394219003,0.0926734919807539,0.0903710200114717,0.0948993354277055,NA,NA,NA,0.0811526685076803,0.0213339426229979,0.0687245314175744,0.00901690596538397,0.0936076943982693,0.0338265055061825,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.861264990582079,0.0223189930274386,0.804029704363568,0.884257540747689,"c_0_21nov_2","lm_2"
"c_0_21nov_2_lm_3",111.897837093621,4.36424433995707,-223.795674187242,0.0926872615069874,0.0904166120042986,0.0949136841837299,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0809026337954601,0.0213138569936087,-0.0104246760143297,0.0688745659097931,0.00911995651001873,-0.022334727122881,0.0930368922339289,0.0335791622471868,0.00141145536164271,0.871093679524945,0.0203536986434143,0.818777062593045,0.893957010101196,"c_0_21nov_2","lm_3"
"c_0_21nov_4_lm_0",39.7652472239431,2.56209008268749,-79.5304944478861,0.153576235576713,0.132249336276354,0.176379287753274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"c_0_21nov_4","lm_0"
"c_0_21nov_4_lm_1",39.4375143439228,3.02032826406108,-78.8750286878457,0.130034508208657,0.0764999147782022,0.183328845387816,0.000307310836292965,-0.00036681377495805,0.000977388831288988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0616637201725464,0.0654695611316451,8.26000340915447e-05,0.231686552315329,"c_0_21nov_4","lm_1"
"c_0_21nov_4_lm_2",40.790558086615,3.90970723641812,-81.58111617323,0.153044718505526,0.132967588570067,0.173609997171155,NA,NA,NA,0.0530746270251249,-0.113380235307939,-0.0516541492005048,-0.226615311835998,0.159224118693764,-0.0106286238558708,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216425067702855,0.107812514482781,0.022603953979264,0.417240457093315,"c_0_21nov_4","lm_2"
"c_0_21nov_4_lm_3",39.7431242477938,7.7982142054975,-79.4862484955875,0.152986627361538,0.133886311153066,0.171533486516291,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0520955857548196,-0.112827476823619,-0.103111697703262,-0.0474700651983161,-0.209794042077234,-0.202869130151173,0.153797241486323,-0.0168517536908649,-0.00314221263402242,0.334474812652792,0.107454095396481,0.107141400263858,0.516302248773273,"c_0_21nov_4","lm_3"
"c_0_22nov_3_lm_0",23.1964964183374,5.88014747926931,-46.3929928366748,0.169052054697462,0.134577172677276,0.202430944337127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"c_0_22nov_3","lm_0"
"c_0_22nov_3_lm_1",23.7419559794531,6.03577596477606,-47.4839119589061,0.115659725796101,0.0315798007721546,0.197456180298857,0.000762428585078102,-0.000340606147769792,0.00187196913280979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108766410257338,0.0931204253371174,0.000329270246596094,0.323452019157821,"c_0_22nov_3","lm_1"
"c_0_22nov_3_lm_2",23.5717531156921,5.7106582502839,-47.1435062313842,0.16858056287177,0.135001717446466,0.201670092552673,NA,NA,NA,0.112062790800425,0.020440389128447,-0.0507218443113949,-0.147081204830252,0.277709065609284,0.18616776596928,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135083423075025,0.0926236933935798,0.00549910445677928,0.337259092649245,"c_0_22nov_3","lm_2"
"c_0_22nov_3_lm_3",22.5077298745457,6.32360001098387,-45.0154597490915,0.16874517962906,0.134008060896409,0.20340752588756,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116061018437481,0.024650909550566,-0.0415024482232984,-0.0628500724957644,-0.158887943803421,-0.211762161363273,0.287189266278576,0.203863789523666,0.124825185415328,0.175374156303683,0.0936779855853628,0.0209095042381381,0.368631979823932,"c_0_22nov_3","lm_3"
"c_0_22nov_4_lm_0",41.7875639825713,1.52000319680031,-83.5751279651425,0.155431979051436,0.134837598761765,0.176155883307101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"c_0_22nov_4","lm_0"
"c_0_22nov_4_lm_1",45.7976004725692,4.3008424121333,-91.5952009451383,0.238480739347614,0.190554505399008,0.284991578735963,-0.00106597450319464,-0.00163401427524745,-0.00047811879110977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.356919112165481,0.12095365455293,0.0912850969611619,0.543878037705839,"c_0_22nov_4","lm_1"
"c_0_22nov_4_lm_2",63.4238826093909,3.57638570574834,-126.847765218782,0.155693322677671,0.146726282617359,0.16453373350353,NA,NA,NA,-0.164492763225852,-0.180136718901053,-0.213292011819866,-0.2302484806849,-0.117314639482898,-0.12981963197669,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.805942440578503,0.0373880176197559,0.705485458559203,0.84643944566951,"c_0_22nov_4","lm_2"
"c_0_22nov_4_lm_3",64.0671564909757,5.34268327795751,-128.134312981951,0.155810399279546,0.147455805573988,0.16442768906708,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.164948760331382,-0.179675260801485,0.0468649752187414,-0.211995241616734,-0.224393768557568,0.00136153946864205,-0.120498600518224,-0.134764780810923,0.0926560850485001,0.833228186281773,0.0301743706871455,0.757393882916608,0.86700450649901,"c_0_22nov_4","lm_3"
"c_9_24nov_2_lm_0",82.2712963072581,1.24729831367437,-164.542592614516,0.139830368899261,0.128597449461864,0.151219391802501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"c_9_24nov_2","lm_0"
"c_9_24nov_2_lm_1",117.082485254638,3.04218878257116,-234.164970509276,0.0732901317324529,0.0614818634708997,0.0846427573016884,0.000989008656469658,0.000839386463922679,0.00114238953670158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.795321118252643,0.0283889803488943,0.727233814906647,0.83060476417554,"c_9_24nov_2","lm_1"
"c_9_24nov_2_lm_2",119.298373607552,3.94791871310367,-238.596747215104,0.139721432969629,0.134778277856551,0.144704390490561,NA,NA,NA,0.22489359117754,0.0411243579611033,0.192405507233062,0.00831467063080093,0.257246213905644,0.0725348438957853,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.820409707806907,0.0233560514871806,0.760387461707861,0.850153537138623,"c_9_24nov_2","lm_2"
"c_9_24nov_2_lm_3",117.437064131181,6.23995038288001,-234.874128262362,0.139836650421519,0.134739577343342,0.144776068201304,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.225344529378431,0.0412650495771405,-0.0121574519652694,0.19269391514957,0.00756100660846015,-0.0439672355508303,0.260319614900094,0.074591402734618,0.02043481837555,0.820348342922408,0.0236931705002254,0.758904846045401,0.850689189874294,"c_9_24nov_2","lm_3"
"c_9_24nov_3_lm_0",62.8059007802485,4.4849481014596,-125.611801560497,0.0973341026935918,0.0827378132334021,0.111703260132164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"c_9_24nov_3","lm_0"
"c_9_24nov_3_lm_1",65.0978840310994,4.32822589218137,-130.195768062199,0.0635030089656455,0.0294742586000103,0.0958779518127269,0.000466505047997182,4.82154963155633e-05,0.000912081814962841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.130607457305591,0.0842971816252263,0.00307086133563639,0.321225727354168,"c_9_24nov_3","lm_1"
"c_9_24nov_3_lm_2",65.4687899615273,5.74473613189795,-130.937579923055,0.0971195030661217,0.083977182319079,0.111013117292565,NA,NA,NA,0.0960155510608293,0.0784902989504328,0.012157966626652,-0.000332155484750286,0.1776648490538,0.165118011173142,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.217829309961828,0.0922513540051597,0.0426271101715348,0.394864322490161,"c_9_24nov_3","lm_2"
"c_9_24nov_3_lm_3",63.0688746062459,8.04460318630146,-126.137749212492,0.0973907296290117,0.0841397571300623,0.110558300575941,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0949344369691955,0.0783678641938697,-0.0110652865539543,0.00897660512136574,-0.0113466001851119,-0.0950326629954532,0.179987667429825,0.166340846760225,0.0715229274104284,0.229668335518339,0.0921592017165857,0.0506792605146772,0.402590631627465,"c_9_24nov_3","lm_3"
"c_9_24nov_4_lm_0",98.9835872024111,2.20723383312624,-197.967174404822,0.0992336835638585,0.0914602525182523,0.107224914204755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"c_9_24nov_4","lm_0"
"c_9_24nov_4_lm_1",105.926886004039,3.1334701725276,-211.853772008078,0.0702786853018943,0.0548544049452361,0.0854210499707563,0.000422484210847655,0.000227045041252157,0.000623042654486338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29371694163335,0.0922909732708191,0.101767081936386,0.458695666924029,"c_9_24nov_4","lm_1"
"c_9_24nov_4_lm_2",105.909971870243,3.737408535293,-211.819943740486,0.0993600761509794,0.0927889418326698,0.105874493763208,NA,NA,NA,0.0934777690121122,0.0291362744946369,0.0491932928305532,-0.0164503564422913,0.139038612873153,0.0742427529609949,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.325426660605227,0.0920483926795957,0.133504931861624,0.486325102124919,"c_9_24nov_4","lm_2"
"c_9_24nov_4_lm_3",105.120997174531,4.31113249954321,-210.241994349061,0.0993517697967764,0.092981167698734,0.105770956926363,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0938663769477854,0.0293286250128451,-0.00804759460581584,0.0492759558905205,-0.0140861361684049,-0.0528852065464177,0.140498020868916,0.0721026701195149,0.0368129638547916,0.334262788633487,0.0893655771415939,0.147621307636916,0.492441008525454,"c_9_24nov_4","lm_3"
"c_9_25nov_2_lm_0",42.2945574709368,1.52324461413355,-84.5891149418736,0.133686338691973,0.121422165069067,0.145797807705777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"c_9_25nov_2","lm_0"
"c_9_25nov_2_lm_1",41.9368951926899,2.48673458993208,-83.8737903853798,0.117371501363355,0.0865299454284823,0.147839738052647,0.000217764519840143,-0.000164895912786884,0.000609413507653895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.114712524876582,0.104135580432581,0.000246410090913934,0.359475807223619,"c_9_25nov_2","lm_1"
"c_9_25nov_2_lm_2",40.7064296842764,3.3979163243151,-81.4128593685529,0.133531932649202,0.121181190565882,0.145920809378961,NA,NA,NA,0.0295179361338541,0.00675544742899764,-0.0219551384648447,-0.0466469173051314,0.0820216571901603,0.0636894613037692,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154686917803975,0.103746918697811,0.00746189046526335,0.37400625232239,"c_9_25nov_2","lm_2"
"c_9_25nov_2_lm_3",40.2905584410602,4.11799547145089,-80.5811168821204,0.133728605551844,0.121776463787508,0.145832227131912,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029855221115268,0.00680114552039542,0.0278099851698701,-0.0243597852785335,-0.0460979999339602,-0.028329567940322,0.0830848678667491,0.0606727282694153,0.0830296052371271,0.234260749946388,0.111858270133089,0.0374971437738463,0.441672568480205,"c_9_25nov_2","lm_3"
"c_9_25nov_3_lm_0",80.2500981558795,1.74011518975525,-160.500196311759,0.0352949824886784,0.0289315474778949,0.0417816481081161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"c_9_25nov_3","lm_0"
"c_9_25nov_3_lm_1",79.7158638559199,2.41437178358756,-159.43172771184,0.0390257307089941,0.026833309481342,0.0514448003414053,-6.08134225326486e-05,-0.000228872525114502,0.000103189378203041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0456293236719779,0.0531369212753096,5.81533718120007e-05,0.191745417530762,"c_9_25nov_3","lm_1"
"c_9_25nov_3_lm_2",78.6386353385819,3.98493309827776,-157.277270677164,0.0353302888765107,0.0286372597218802,0.0420849436709071,NA,NA,NA,-0.0132666234990001,-0.0171334297081773,-0.0476559276908892,-0.0533822154294032,0.0215421654677839,0.0166723363141005,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0983590299901574,0.0730437254820311,0.00377115317535203,0.271636823060961,"c_9_25nov_3","lm_2"
"c_9_25nov_3_lm_3",79.1694807529684,4.86569439091656,-158.338961505937,0.0353505921276448,0.0292343028622228,0.0414973989240824,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0126879490943934,-0.0167353876746304,0.0316450972208467,-0.0483996514463536,-0.0513239741855081,-0.00288966799399507,0.0239030210074299,0.0174833151924608,0.0663542037696788,0.205414444582597,0.0941042824038242,0.0351970871689275,0.388189226474288,"c_9_25nov_3","lm_3"
"c_9_25nov_4_lm_0",78.2126510015953,1.65268815526899,-156.425302003191,0.0942785530549672,0.0860851556087666,0.102673393714829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"c_9_25nov_4","lm_0"
"c_9_25nov_4_lm_1",90.6355949287542,2.65144889705194,-181.271189857508,0.0668940650194889,0.0567364028168338,0.0778362920392256,0.000454552704710845,0.000310158675935051,0.000600959387202809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.534540216140944,0.0844147641339567,0.335246691834127,0.654753112851735,"c_9_25nov_4","lm_1"
"c_9_25nov_4_lm_2",89.8727941141037,3.24587097554544,-179.745588228207,0.0943730617613193,0.088471803576534,0.100392219766055,NA,NA,NA,0.0990351086453818,-0.0072199183778128,0.0661040290939184,-0.039676307149308,0.133051908025179,0.0245782893313199,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53613444548926,0.0858591269632525,0.335038121347722,0.658039332152588,"c_9_25nov_4","lm_2"
"c_9_25nov_4_lm_3",90.3617350103025,4.19926491788019,-180.723470020605,0.0943347752070344,0.0888779571113324,0.0998732445462945,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0990539224338255,-0.00683993662024168,0.0277271680262299,0.0672386351467994,-0.0390041520568823,-0.00364447757621298,0.130604302860853,0.0244504802818699,0.0600092421646997,0.576967269200225,0.0762081949725579,0.393277870496217,0.683493485328428,"c_9_25nov_4","lm_3"
"c_9_26nov_3_lm_0",52.8866215531379,3.98842865670993,-105.773243106276,0.0842505058436108,0.0660289727423641,0.102405416652837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"c_9_26nov_3","lm_0"
"c_9_26nov_3_lm_1",55.7965853481212,4.65476454212132,-111.593170696242,0.0358664938995655,-0.00261867229515061,0.0751701747256003,0.00075794741712546,0.000201741841653658,0.00132346182218507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195526981383928,0.100611575823499,0.0152204539523336,0.392850117383449,"c_9_26nov_3","lm_1"
"c_9_26nov_3_lm_2",56.5091427301591,4.5943329086897,-113.018285460318,0.0838858037862375,0.0677039037162952,0.0997133085806862,NA,NA,NA,0.133016593969782,0.0669324213494066,0.0359353736144292,-0.0246810408048112,0.230554191902919,0.160136292500192,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250636260712638,0.100333322090087,0.0542020376685547,0.437090345247587,"c_9_26nov_3","lm_2"
"c_9_26nov_3_lm_3",56.1683682083624,4.97934364917581,-112.336736416725,0.0840382433140633,0.0680826267245377,0.100137838077933,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132420008879711,0.0669468246881699,0.0421737234874958,0.0350099538238328,-0.0292764223700768,-0.0508081436278056,0.228398572644675,0.159728833112073,0.140033847359123,0.276842118430921,0.0969008560197265,0.0750793239097758,0.45189452940936,"c_9_26nov_3","lm_3"
"c_9_27nov_2_lm_0",35.2216113250053,3.62898359665438,-70.4432226500106,0.141622304951475,0.121017810526704,0.162364511172408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"c_9_27nov_2","lm_0"
"c_9_27nov_2_lm_1",35.9000269598249,5.10002109551304,-71.8000539196497,0.100418897776368,0.0564628197809257,0.145506910465371,0.000620232127323478,7.18186201215896e-06,0.00120613862634578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.185971556334968,0.117360792728013,0.00303950245724646,0.410621395816749,"c_9_27nov_2","lm_1"
"c_9_27nov_2_lm_2",35.2907506725523,5.42307848308455,-70.5815013451047,0.141770011660526,0.121699792986549,0.162167326236812,NA,NA,NA,0.101327660643998,-0.0213781766276516,0.00100315322514365,-0.123572558363639,0.204343552483499,0.0780953659273654,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216921965729871,0.11316242947132,0.0203063456110435,0.434643116300638,"c_9_27nov_2","lm_2"
"c_9_27nov_2_lm_3",35.3387487640988,6.79035176351445,-70.6774975281977,0.14170216552519,0.122574746691315,0.16107310508574,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102035323415158,-0.0219706966295687,-0.0758606560251614,0.00891527509072266,-0.115984474423002,-0.17103111313457,0.196642151580925,0.0734733007753333,0.0160225304834251,0.311325857789056,0.116034692565797,0.0727829261050609,0.502081797650639,"c_9_27nov_2","lm_3"
"c_9_27nov_4_lm_0",58.6133049424975,1.61906440198328,-117.226609884995,0.100882006188132,0.0908987292464716,0.11109146715621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"c_9_27nov_4","lm_0"
"c_9_27nov_4_lm_1",66.2407441177576,2.37138917003232,-132.481488235515,0.0695713504314225,0.0540027916721419,0.0852260507654878,0.000488364139990691,0.000273783653993947,0.000704896404134778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47139935632954,0.110703472665846,0.204809512242624,0.627974620623395,"c_9_27nov_4","lm_1"
"c_9_27nov_4_lm_2",66.631127473657,3.50947689851122,-133.262254947314,0.100884080425384,0.0937877390032269,0.107792889985082,NA,NA,NA,0.0838486873889437,-0.0297975095363571,0.0482829919481781,-0.0660458973714144,0.120018979798087,0.00659559041329811,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.528147553860689,0.0987458634641211,0.280450634041536,0.664421272558587,"c_9_27nov_4","lm_2"
"c_9_27nov_4_lm_3",65.4677087181838,4.61781895094154,-130.935417436368,0.101093744788028,0.0941071982039625,0.108293269622439,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0833647824611352,-0.0297705598736658,0.00971969573864443,0.0450782366961013,-0.0667891937187133,-0.0270560785767165,0.118922109100603,0.00503316417955935,0.0467089115506869,0.530233656000263,0.101047164611742,0.275806227395528,0.664801438170035,"c_9_27nov_4","lm_3"
"d_0_21nov_2_lm_0",61.231596624343,3.39668845435599,-122.463193248686,0.165686135389582,0.157187016184033,0.173995051912445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"d_0_21nov_2","lm_0"
"d_0_21nov_2_lm_1",64.4837637247886,3.92802267154498,-128.967527449577,0.140026154455519,0.120780496367611,0.159998536115008,0.00034043583631787,9.19180911259161e-05,0.00057803523888574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.264474058516636,0.119723799806267,0.0238176724986966,0.475503915501648,"d_0_21nov_2","lm_1"
"d_0_21nov_2_lm_2",64.7009075700389,4.92312249467194,-129.401815140078,0.165804596878542,0.158513881346865,0.172954348466207,NA,NA,NA,0.0539980035727279,-0.0295046547419751,0.017361705774568,-0.0645994406484517,0.0908979117733694,0.00858049910511897,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348365104532409,0.116441000090595,0.0955153779979817,0.532900431740388,"d_0_21nov_2","lm_2"
"d_0_21nov_2_lm_3",62.2358176653785,7.06853036055148,-124.471635330757,0.165745383858397,0.158316818892603,0.173184672187979,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0545245592280184,-0.0301704054601865,0.0055293640148775,0.0145347180678633,-0.07000863355767,-0.0319909329327125,0.0938455635708726,0.00938920727221327,0.0424104475693462,0.363277974679956,0.113106864194892,0.115507647375171,0.543010300210813,"d_0_21nov_2","lm_3"
"d_0_21nov_3_lm_0",55.1256909729231,1.55300345873013,-110.251381945846,0.0762660099109263,0.0580574580208932,0.0946391799509631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"d_0_21nov_3","lm_0"
"d_0_21nov_3_lm_1",81.6172330710207,3.78051043108173,-163.234466142041,-0.00544899556020901,-0.0232186907576104,0.01255930770366,0.00139588130558379,0.00113732426682365,0.00165818607203332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.766448152873571,0.0378406565828397,0.671777061442164,0.812413029363927,"d_0_21nov_3","lm_1"
"d_0_21nov_3_lm_2",82.2880233771435,4.71691946890119,-164.576046754287,0.0762681339352827,0.0680091001863484,0.0843948954280696,NA,NA,NA,0.29262521520069,0.0470995235059691,0.240202007193,-0.00546807457282592,0.34341262804621,0.0969688601086631,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.783713530887206,0.0344843906049102,0.698282353905215,0.824776977843391,"d_0_21nov_3","lm_2"
"d_0_21nov_3_lm_3",81.7120001133495,5.4792674574015,-163.424000226699,0.0762186850879271,0.0675884867009103,0.0845628835536751,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.292236199015466,0.0468531730819611,0.0257467175640598,0.237188183438641,-0.00671197839693198,-0.0268072754884414,0.345006938289368,0.0986408444981465,0.0781482556790745,0.785029634379319,0.0353470938737088,0.693176705531136,0.828492815094548,"d_0_21nov_3","lm_3"
"d_0_22nov_2_lm_0",71.6874455431854,2.60697389278759,-143.374891086371,0.166589353583708,0.156737613289558,0.176561105147276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"d_0_22nov_2","lm_0"
"d_0_22nov_2_lm_1",78.8087941792054,3.95180261005227,-157.617588358411,0.124692985976508,0.104014200117837,0.144838252060902,0.000586923388306907,0.000317374401043322,0.000850967885330341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385039721895933,0.105431761007727,0.145537479952093,0.550450379671045,"d_0_22nov_2","lm_1"
"d_0_22nov_2_lm_2",80.1342251822183,4.45108434575602,-160.268450364437,0.166690235848055,0.159472786901337,0.173881320440465,NA,NA,NA,0.100053228084099,0.0430729893719304,0.0567148588189992,-0.00223014781782299,0.144076721735219,0.0868500453968865,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.455555895808161,0.0953615569311534,0.231716060608464,0.600335874354487,"d_0_22nov_2","lm_2"
"d_0_22nov_2_lm_3",79.6483506334079,4.60874850023566,-159.296701266816,0.166611266673756,0.159015912203197,0.174013757637782,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0998560266067786,0.0431719611537862,-0.00851437258013855,0.0566323713606948,0.00175094314679726,-0.0515819587285587,0.142708174433462,0.0868065715029953,0.0356401773011577,0.459721724970548,0.0917483099859835,0.246342631154577,0.598241925340055,"d_0_22nov_2","lm_3"
"d_0_22nov_3_lm_0",71.3732235006049,2.97064960366705,-142.74644700121,0.135680759375821,0.125237166041849,0.145831428953329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"d_0_22nov_3","lm_0"
"d_0_22nov_3_lm_1",73.0764009592843,3.50871073167426,-146.152801918569,0.110834831413011,0.0868015724133299,0.135433516275054,0.000355544617373809,2.60502802954387e-05,0.000677079866724737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.141060951280127,0.0909455406715938,0.00230681788915032,0.330113959767427,"d_0_22nov_3","lm_1"
"d_0_22nov_3_lm_2",72.5745103657967,3.74110652943905,-145.149020731593,0.135580155811429,0.125409601633447,0.1455509725737,NA,NA,NA,0.0620423135603737,0.0138012152468757,0.00577661739407431,-0.0417153418058912,0.118917918098242,0.0690269352312081,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162984950387165,0.0890512804051703,0.0151267735558416,0.343675959601966,"d_0_22nov_3","lm_2"
